dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1703934000,2023-12-30 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.16,,285.13,288.83,288.38,289.83,1020,,,77,4.48,222,,,,,,82,803,Clouds,broken clouds,04d
1703937600,2023-12-30 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.15,,285.32,288.84,288.26,289.89,1020,,,78,3.81,233,,,,,,94,804,Clouds,overcast clouds,04d
1703941200,2023-12-30 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.14,,285.5,288.86,288.25,289.92,1019,,,79,3.5,234,,,,,,100,804,Clouds,overcast clouds,04d
1703944800,2023-12-30 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.11,,285.67,288.85,287.83,289.79,1019,,,80,3.27,239,,,,,,100,804,Clouds,overcast clouds,04d
1703948400,2023-12-30 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.02,,285.77,288.78,288.36,289.61,1019,,,81,2.88,261,,,,,,99,804,Clouds,overcast clouds,04n
1703952000,2023-12-30 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.87,,285.81,288.64,287.83,289.42,1020,,,82,2.45,297,,,,,,99,804,Clouds,overcast clouds,04n
1703955600,2023-12-30 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.71,,285.84,288.49,288.27,289.29,1020,,,83,1.9,335,,,,,,96,804,Clouds,overcast clouds,04n
1703959200,2023-12-30 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.5,,286.17,288.34,288.08,289.12,1020,,,86,1.61,6,,,,,,99,804,Clouds,overcast clouds,04n
1703962800,2023-12-30 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.26,,286.29,288.12,287.83,288.92,1020,,,88,1.5,26,,,,,,98,804,Clouds,overcast clouds,04n
1703966400,2023-12-30 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.98,,286.53,287.89,287.56,288.68,1020,,,91,1.37,44,,,,,,90,804,Clouds,overcast clouds,04n
1703970000,2023-12-30 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.76,,286.48,287.68,287.4,288.46,1020,,,92,1.4,67,,,,,,64,803,Clouds,broken clouds,04n
1703973600,2023-12-30 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.36,,286.41,287.29,286.92,287.89,1020,,,94,1.93,77,,,,,,45,802,Clouds,scattered clouds,03n
1703977200,2023-12-30 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.28,,286.33,287.2,286.79,287.78,1020,,,94,1.68,71,,,,,,64,803,Clouds,broken clouds,04n
1703980800,2023-12-31 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.21,,286.42,287.15,286.67,287.84,1020,,,95,1.57,55,,,,,,71,803,Clouds,broken clouds,04n
1703984400,2023-12-31 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.2,,286.41,287.14,286.68,287.75,1020,,,95,1.94,46,,,,,,91,804,Clouds,overcast clouds,04n
1703988000,2023-12-31 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.11,,286.32,287.04,286.56,287.73,1020,,,95,2.55,50,,,,,,99,804,Clouds,overcast clouds,04n
1703991600,2023-12-31 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.98,,286.35,286.93,286.47,287.71,1020,,,96,3.09,60,,,,,,100,804,Clouds,overcast clouds,04n
1703995200,2023-12-31 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.96,,286.49,286.93,286.48,287.74,1020,,,97,3.57,70,,,,,,99,804,Clouds,overcast clouds,04n
1703998800,2023-12-31 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.86,,286.39,286.82,286.42,287.69,1020,,,97,3.59,74,,,,,,99,804,Clouds,overcast clouds,04n
1704002400,2023-12-31 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.89,,286.42,286.85,286.48,287.7,1021,,,97,3.47,77,,,,,,94,804,Clouds,overcast clouds,04d
1704006000,2023-12-31 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.04,,286.25,286.97,286.67,287.8,1021,,,95,3.39,78,,,,,,89,804,Clouds,overcast clouds,04d
1704009600,2023-12-31 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.44,,286.49,287.38,286.94,288.11,1021,,,94,3.11,78,,,,,,92,804,Clouds,overcast clouds,04d
1704013200,2023-12-31 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.77,,286.15,287.64,287.32,288.37,1021,,,90,2.74,77,,,,,,86,804,Clouds,overcast clouds,04d
1704016800,2023-12-31 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.96,,285.99,287.79,287.22,288.83,1021,,,88,2.49,80,,,,,,90,804,Clouds,overcast clouds,04d
1704020400,2023-12-31 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.27,,285.95,288.08,287.5,289.14,1020,,,86,2.06,85,,,,,,92,804,Clouds,overcast clouds,04d
1704024000,2023-12-31 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.48,,285.79,288.26,287.74,289.83,1020,,,84,1.43,90,,,,,,92,804,Clouds,overcast clouds,04d
1704027600,2023-12-31 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.56,,285.87,288.35,287.92,289.83,1019,,,84,1.23,83,,,,,,99,804,Clouds,overcast clouds,04d
1704031200,2023-12-31 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.49,,285.8,288.27,287.83,289,1019,,,84,1.48,77,,,,,,100,804,Clouds,overcast clouds,04d
1704034800,2023-12-31 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.29,,285.79,288.08,287.83,288.62,1019,,,85,2,78,,,,,,100,804,Clouds,overcast clouds,04n
1704038400,2023-12-31 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.27,,285.95,288.08,287.89,288.58,1019,,,86,2.59,81,,,,,,100,804,Clouds,overcast clouds,04n
1704042000,2023-12-31 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.11,,285.97,287.93,287.78,288.58,1019,,,87,3.01,87,,,,,,100,804,Clouds,overcast clouds,04n
1704045600,2023-12-31 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.95,,286.16,287.81,287.58,288.45,1019,,,89,3.22,98,,,,,,100,804,Clouds,overcast clouds,04n
1704049200,2023-12-31 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.88,,286.26,287.76,287.5,288.38,1019,,,90,3.44,110,,,,,,99,804,Clouds,overcast clouds,04n
1704052800,2023-12-31 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.83,,286.38,287.73,287.46,288.33,1019,,,91,3.37,126,,,,,,99,804,Clouds,overcast clouds,04n
1704056400,2023-12-31 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.79,,286.51,287.71,287.37,288.3,1019,,,92,3.15,147,,0.18,,,,99,500,Rain,light rain,10n
1704060000,2023-12-31 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.37,,286.91,288.32,287.93,288.87,1019,,,91,4.32,160,,,,,,95,804,Clouds,overcast clouds,04n
1704063600,2023-12-31 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.35,,286.72,288.28,287.95,288.75,1018,,,90,5.36,184,,0.18,,,,97,500,Rain,light rain,10n
1704067200,2024-01-01 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.39,,286.42,288.27,288.13,288.66,1018,,,88,5.72,202,,0.21,,,,99,500,Rain,light rain,10n
1704070800,2024-01-01 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.29,,285.97,288.11,288.13,288.53,1018,,,86,5.98,214,,0.17,,,,91,500,Rain,light rain,10n
1704074400,2024-01-01 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.08,,285.58,287.85,287.89,288.29,1018,,,85,5.71,221,,0.1,,,,77,500,Rain,light rain,10n
1704078000,2024-01-01 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.97,,285.3,287.7,287.78,288.21,1018,,,84,5.33,224,,,,,,92,804,Clouds,overcast clouds,04n
1704081600,2024-01-01 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.89,,285.04,287.59,287.68,288.19,1018,,,83,5.32,227,,,,,,99,804,Clouds,overcast clouds,04n
1704085200,2024-01-01 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,286.91,10000,285.96,286.8,285.83,286.91,1017,,,94,2.06,220,,,,,,0,800,Clear,sky is clear,01n
1704088800,2024-01-01 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.83,,284.98,287.52,287.43,287.83,1017,,,83,5.64,226,,,,,,100,804,Clouds,overcast clouds,04d
1704092400,2024-01-01 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.83,,284.61,287.47,287.83,287.83,1018,,,81,5.72,230,,0.29,,,,99,500,Rain,light rain,10d
1704096000,2024-01-01 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.91,10000,286.93,288.84,288.83,288.91,1018,,,88,0.51,0,,0.16,,,,75,500,Rain,light rain,10d
1704099600,2024-01-01 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,10000,286.82,289.78,288.03,289.91,1018,,,82,1.03,0,,0.14,,,,75,500,Rain,light rain,10d
1704103200,2024-01-01 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,10000,285.86,289.65,287.83,289.91,1017,,,77,4.12,220,,,,,,75,803,Clouds,broken clouds,04d
1704106800,2024-01-01 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,290.91,10000,285.8,290.62,288.83,290.91,1016,,,72,3.6,210,,,,,,75,803,Clouds,broken clouds,04d
1704110400,2024-01-01 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,10000,285.86,289.65,288.83,289.91,1016,,,77,5.14,210,,,,,,75,803,Clouds,broken clouds,04d
1704114000,2024-01-01 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,290.91,10000,285.8,290.62,288.83,290.91,1015,,,72,4.63,200,,,,,,75,803,Clouds,broken clouds,04d
1704117600,2024-01-01 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.58,,284.96,288.24,288.41,288.83,1015,,,79,5.58,243,,,,,,11,801,Clouds,few clouds,02d
1704121200,2024-01-01 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.55,,285.12,288.23,287.53,288.83,1016,,,80,5.93,238,,,,,,9,800,Clear,sky is clear,01d
1704124800,2024-01-01 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.47,,285.04,288.15,286.83,288.56,1016,,,80,6.09,234,,,,,,13,801,Clouds,few clouds,02n
1704128400,2024-01-01 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.41,,284.98,288.08,286.83,288.63,1016,,,80,6.31,230,,,,,,13,801,Clouds,few clouds,02n
1704132000,2024-01-01 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.48,,285.05,288.16,286.83,288.77,1016,,,80,6.45,227,,,,,,15,801,Clouds,few clouds,02n
1704135600,2024-01-01 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.62,,285,288.29,287.83,288.95,1016,,,79,6.36,225,,,,,,21,801,Clouds,few clouds,02n
1704139200,2024-01-01 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.77,,284.95,288.42,286.83,289.15,1016,,,78,6.36,223,,,,,,57,803,Clouds,broken clouds,04n
1704142800,2024-01-01 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.91,,284.89,288.55,286.83,289.33,1016,,,77,6.46,223,,,,,,90,804,Clouds,overcast clouds,04n
1704146400,2024-01-01 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.93,,285.49,288.65,286.83,289.37,1016,,,80,6.52,222,,,,,,49,802,Clouds,scattered clouds,03n
1704150000,2024-01-01 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.03,,285.59,288.76,287.83,289.49,1016,,,80,6.66,227,,,,,,91,804,Clouds,overcast clouds,04n
1704153600,2024-01-02 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.05,,285.61,288.78,287.83,289.5,1016,,,80,6.16,223,,,,,,83,803,Clouds,broken clouds,04n
1704157200,2024-01-02 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.03,,285.59,288.76,287.83,289.51,1016,,,80,6.33,219,,0.14,,,,99,500,Rain,light rain,10n
1704160800,2024-01-02 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.84,,286.15,288.66,287.83,289.35,1015,,,84,6.45,216,,0.27,,,,100,500,Rain,light rain,10n
1704164400,2024-01-02 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.63,,286.65,288.53,287.83,289.33,1015,,,88,6.56,212,,0.92,,,,100,500,Rain,light rain,10n
1704168000,2024-01-02 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.57,,286.77,288.49,287.83,289.29,1015,,,89,6.3,205,,1.21,,,,100,501,Rain,moderate rain,10n
1704171600,2024-01-02 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,10000,286.82,289.78,287.83,289.91,1015,,,82,3.6,160,,1.36,,,,75,501,Rain,moderate rain,10n
1704175200,2024-01-02 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,9000,287.91,289.94,287.53,289.91,1015,,,88,4.63,200,,1.35,,,,75,520,Rain,light intensity shower rain,09d
1704178800,2024-01-02 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,10000,286.82,289.78,287.83,289.91,1015,,,82,4.63,200,,0.58,,,,75,500,Rain,light rain,10d
1704182400,2024-01-02 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.91,10000,286.82,289.78,288.83,289.91,1015,,,82,4.63,190,,0.69,,,,75,500,Rain,light rain,10d
1704186000,2024-01-02 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.83,,285.69,287.63,287.43,287.83,1015,,,87,6.92,217,,0.77,,,,99,500,Rain,light rain,10d
1704189600,2024-01-02 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,290.91,10000,286.83,290.75,288.83,290.91,1015,,,77,5.14,230,,1.4,,,,75,501,Rain,moderate rain,10d
1704193200,2024-01-02 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,290.91,10000,286.83,290.75,289.83,290.91,1014,,,77,4.12,220,,1.15,,,,75,501,Rain,moderate rain,10d
1704196800,2024-01-02 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,290.91,10000,284.93,290.52,288.43,290.91,1013,,,68,3.6,220,,0.4,,,,75,500,Rain,light rain,10d
1704200400,2024-01-02 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.83,,285.2,288.52,288.83,288.83,1013,,,79,5.59,249,,0.19,,,,70,500,Rain,light rain,10d
1704204000,2024-01-02 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.6,,285.17,288.29,288.3,288.92,1014,,,80,5.98,249,,0.21,,,,19,500,Rain,light rain,10d
1704207600,2024-01-02 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.67,,285.24,288.37,287.53,289.05,1014,,,80,5.66,259,,,,,,31,802,Clouds,scattered clouds,03d
1704211200,2024-01-02 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.59,,285.16,288.28,287.83,289.04,1014,,,80,4.69,267,,,,,,11,801,Clouds,few clouds,02n
1704214800,2024-01-02 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.49,,285.06,288.17,287.83,289,1015,,,80,3.8,279,,,,,,14,801,Clouds,few clouds,02n
1704218400,2024-01-02 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.25,,285.2,287.96,286.83,288.86,1016,,,82,2.75,310,,,,,,22,801,Clouds,few clouds,02n
1704222000,2024-01-02 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.99,,285.49,287.75,287.52,288.73,1015,,,85,1.34,36,,,,,,19,801,Clouds,few clouds,02n
1704225600,2024-01-02 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.49,,285.7,287.3,286.93,288.37,1016,,,89,1.69,87,,,,,,20,801,Clouds,few clouds,02n
1704229200,2024-01-02 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,287.01,,285.73,286.85,286.32,287.98,1016,,,92,1.74,97,,,,,,14,801,Clouds,few clouds,02n
1704232800,2024-01-02 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.12,,286.49,288.02,287.31,289.12,1016,,,90,1.65,116,,,,,,2,800,Clear,sky is clear,01n
1704236400,2024-01-02 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.28,,286.48,288.17,287.53,289.2,1015,,,89,2.05,159,,,,,,2,800,Clear,sky is clear,01n
1704240000,2024-01-03 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.6,,286.27,288.45,287.99,289.38,1015,,,86,2.7,190,,,,,,1,800,Clear,sky is clear,01n
1704243600,2024-01-03 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.8,,286.11,288.61,288.31,289.44,1015,,,84,3.45,207,,,,,,1,800,Clear,sky is clear,01n
1704247200,2024-01-03 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.95,,285.7,288.7,288.48,289.5,1014,,,81,4.16,213,,,,,,0,800,Clear,sky is clear,01n
1704250800,2024-01-03 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.01,,285.57,288.74,288.52,289.5,1014,,,80,4.63,213,,,,,,2,800,Clear,sky is clear,01n
1704254400,2024-01-03 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.08,,285.45,288.79,288.52,289.55,1014,,,79,5,215,,,,,,22,801,Clouds,few clouds,02n
1704258000,2024-01-03 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.15,,285.32,288.84,288.61,289.61,1013,,,78,5.93,201,,0.12,,,,100,500,Rain,light rain,10n
1704261600,2024-01-03 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.21,,285.38,288.91,285.83,289.64,1014,,,78,7.06,204,,,,,,100,804,Clouds,overcast clouds,04d
1704265200,2024-01-03 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.27,,285.44,288.97,288.83,289.64,1014,,,78,7.73,212,,,,,,99,804,Clouds,overcast clouds,04d
1704268800,2024-01-03 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.21,10000,285.18,288.88,288.83,289.58,1014,,,77,3.09,220,,,,,,75,803,Clouds,broken clouds,04d
1704272400,2024-01-03 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.36,10000,285.33,289.05,288.83,289.91,1014,,,77,5.14,230,,,,,,75,803,Clouds,broken clouds,04d
1704276000,2024-01-03 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.42,10000,285.39,289.11,289.13,289.91,1013,,,77,4.12,210,,,,,,75,803,Clouds,broken clouds,04d
1704279600,2024-01-03 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.3,10000,284.25,288.85,288.96,289.91,1012,,,72,5.14,230,,,,,,75,803,Clouds,broken clouds,04d
1704283200,2024-01-03 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.16,10000,282.13,288.46,288.81,289.91,1012,,,63,4.12,230,,,,,,75,803,Clouds,broken clouds,04d
1704286800,2024-01-03 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.02,10000,281.03,288.2,288.64,289.91,1012,,,59,5.14,200,,,,,,75,803,Clouds,broken clouds,04d
1704290400,2024-01-03 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.64,,283.83,288.15,287.83,288.75,1012,,,73,8.66,253,,,,,,100,804,Clouds,overcast clouds,04d
1704294000,2024-01-03 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.54,,283.94,288.07,287.83,288.64,1012,,,74,8.34,258,,,,,,100,804,Clouds,overcast clouds,04d
1704297600,2024-01-03 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.52,,283.71,288.02,288.41,288.83,1012,,,73,7.27,253,,,,,,98,804,Clouds,overcast clouds,04n
1704301200,2024-01-03 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.55,,283.74,288.05,287.83,288.72,1012,,,73,6.74,241,,,,,,81,803,Clouds,broken clouds,04n
1704304800,2024-01-03 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.66,,283.85,288.17,288.43,288.87,1012,,,73,7.04,236,,,,,,7,800,Clear,sky is clear,01n
1704308400,2024-01-03 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.74,,283.72,288.23,288.52,288.98,1012,,,72,7.53,240,,,,,,0,800,Clear,sky is clear,01n
1704312000,2024-01-03 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.78,,283.96,288.3,288.47,289.07,1012,,,73,7.84,247,,,,,,14,801,Clouds,few clouds,02n
1704315600,2024-01-03 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.8,,283.98,288.33,288.42,289.16,1012,,,73,7.99,250,,,,,,8,800,Clear,sky is clear,01n
1704319200,2024-01-03 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.24,,284.4,288.81,288.84,289.66,1012,,,73,7.26,242,,,,,,9,800,Clear,sky is clear,01n
1704322800,2024-01-03 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.27,,284.64,288.87,288.87,289.67,1012,,,74,6.77,245,,,,,,65,803,Clouds,broken clouds,04n
1704326400,2024-01-04 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.24,,284.61,288.84,288.8,289.63,1012,,,74,6.23,246,,,,,,50,802,Clouds,scattered clouds,03n
1704330000,2024-01-04 01:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.16,,284.74,288.77,287.83,289.56,1012,,,75,5.75,249,,,,,,29,802,Clouds,scattered clouds,03n
1704333600,2024-01-04 02:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.08,,284.86,288.71,287.83,289.48,1011,,,76,5.08,251,,,,,,68,803,Clouds,broken clouds,04n
1704337200,2024-01-04 03:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.04,,285.02,288.7,287.83,289.41,1011,,,77,4.04,239,,,,,,38,802,Clouds,scattered clouds,03n
1704340800,2024-01-04 04:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.98,,285.16,288.66,288.53,289.34,1011,,,78,4.06,226,,,,,,7,800,Clear,sky is clear,01n
1704344400,2024-01-04 05:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.93,,285.11,288.6,285.83,289.3,1011,,,78,4.75,221,,,,,,3,800,Clear,sky is clear,01n
1704348000,2024-01-04 06:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.91,,285.09,288.58,285.83,289.26,1011,,,78,5.69,220,,,,,,10,800,Clear,sky is clear,01d
1704351600,2024-01-04 07:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,288.98,,285.16,288.66,287.83,289.3,1011,,,78,6.88,222,,,,,,18,801,Clouds,few clouds,02d
1704355200,2024-01-04 08:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.31,10000,285.28,288.99,288.83,289.91,1011,,,77,2.06,200,,,,,,0,800,Clear,sky is clear,01d
1704358800,2024-01-04 09:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.39,10000,284.34,288.95,289.08,289.91,1011,,,72,3.09,230,,,,,,75,803,Clouds,broken clouds,04d
1704362400,2024-01-04 10:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.48,,285.25,289.15,289.13,289.85,1010,,,76,7.98,225,,,,,,46,802,Clouds,scattered clouds,03d
1704366000,2024-01-04 11:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.51,,285.07,289.16,289.19,289.87,1010,,,75,8.45,230,,,,,,30,802,Clouds,scattered clouds,03d
1704369600,2024-01-04 12:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.46,,284.82,289.08,289.19,289.83,1009,,,74,9.06,233,,,,,,23,801,Clouds,few clouds,02d
1704373200,2024-01-04 13:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.42,,284.99,289.06,289.14,289.83,1008,,,75,8.95,230,,,,,,19,801,Clouds,few clouds,02d
1704376800,2024-01-04 14:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.4,,284.97,289.04,289.15,289.83,1008,,,75,9.23,230,,,,,,11,801,Clouds,few clouds,02d
1704380400,2024-01-04 15:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.4,,284.76,289.01,288.83,289.59,1008,,,74,9.01,235,,,,,,10,800,Clear,sky is clear,01d
1704384000,2024-01-04 16:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.4,,284.97,289.04,288.83,289.6,1008,,,75,9.46,237,,,,,,14,801,Clouds,few clouds,02n
1704387600,2024-01-04 17:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.38,,284.95,289.02,289.13,289.64,1008,,,75,9.87,233,,,,,,2,800,Clear,sky is clear,01n
1704391200,2024-01-04 18:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.53,,285.29,289.21,288.83,289.8,1008,,,76,10.01,230,,,,,,5,800,Clear,sky is clear,01n
1704394800,2024-01-04 19:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.68,,285.64,289.4,288.83,289.95,1009,,,77,10.09,232,,,,,,1,800,Clear,sky is clear,01n
1704398400,2024-01-04 20:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.83,,285.98,289.59,289.56,290.11,1010,,,78,9.94,238,,,,,,1,800,Clear,sky is clear,01n
1704402000,2024-01-04 21:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.93,,286.27,289.73,289.68,290.27,1010,,,79,9.56,248,,,,,,0,800,Clear,sky is clear,01n
1704405600,2024-01-04 22:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,290.05,,286.58,289.88,289.86,290.36,1011,,,80,9.59,280,,,,,,16,801,Clouds,few clouds,02n
1704409200,2024-01-04 23:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.92,,286.45,289.74,289.64,290.22,1011,,,80,7.96,297,,,,,,3,800,Clear,sky is clear,01n
1704412800,2024-01-05 00:00:00 +0000 UTC,10800,Gökçeada,40.194005,25.904718,289.69,,286.23,289.49,289.28,290.09,1012,,,80,6.45,305,,,,,,0,800,Clear,sky is clear,01n
